Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,GetPageAnonymous,1764750254.358914,1432,0,1
4,GetPageAnonymous,1764750254.360355,1323,0,1
4,GetPageAnonymous,1764750254.361689,1371,0,1
4,GetPageAnonymous,1764750254.363070,990,0,1
4,GetPageAnonymous,1764750254.364068,1100,0,1
4,GetPageAnonymous,1764750254.365179,1153,0,1
4,GetPageAnonymous,1764750254.366341,1379,0,1
4,GetPageAnonymous,1764750254.367730,1296,0,1
4,GetPageAnonymous,1764750254.369036,1298,0,1
4,GetPageAnonymous,1764750254.370344,1527,0,1
4,GetPageAnonymous,1764750254.371881,1384,0,1
4,GetPageAnonymous,1764750254.373274,1159,0,1
4,GetPageAnonymous,1764750254.374442,1325,0,1
4,GetPageAnonymous,1764750254.375777,1132,0,1
4,GetPageAnonymous,1764750254.376917,1216,0,1
4,GetPageAnonymous,1764750254.378141,1120,0,1
4,GetPageAnonymous,1764750254.379270,1020,0,1
4,GetPageAnonymous,1764750254.380297,969,0,1
4,GetPageAnonymous,1764750254.381273,1159,0,1
4,GetPageAnonymous,1764750254.382440,1125,0,1
4,GetPageAnonymous,1764750254.383575,1006,0,1
4,GetPageAnonymous,1764750254.384606,1160,0,1
4,GetPageAnonymous,1764750254.385776,1081,0,1
4,GetPageAnonymous,1764750254.386865,1019,0,1
4,GetPageAnonymous,1764750254.387892,1303,0,1
4,GetPageAnonymous,1764750254.389206,1244,0,1
4,GetPageAnonymous,1764750254.390460,1349,0,1
4,GetPageAnonymous,1764750254.391821,1327,0,1
4,GetPageAnonymous,1764750254.393165,1197,0,1
4,GetPageAnonymous,1764750254.394370,1149,0,1
4,GetPageAnonymous,1764750254.395530,1180,0,1
4,GetPageAnonymous,1764750254.396719,1318,0,1
4,GetPageAnonymous,1764750254.398047,1060,0,1
4,GetPageAnonymous,1764750254.399116,1148,0,1
4,GetPageAnonymous,1764750254.400273,1285,0,1
4,GetPageAnonymous,1764750254.401568,1087,0,1
4,GetPageAnonymous,1764750254.402662,1115,0,1
4,GetPageAnonymous,1764750254.403786,1085,0,1
4,GetPageAnonymous,1764750254.404883,1262,0,1
3,UpdatePage,1764750254.406156,8278,0,1
4,GetPageAnonymous,1764750254.414456,2887,0,1
4,GetPageAnonymous,1764750254.417362,2371,0,1
4,GetPageAnonymous,1764750254.419755,1679,0,1
4,GetPageAnonymous,1764750254.421450,2134,0,1
4,GetPageAnonymous,1764750254.423598,1525,0,1
4,GetPageAnonymous,1764750254.425136,1710,0,1
4,GetPageAnonymous,1764750254.426874,1696,0,1
4,GetPageAnonymous,1764750254.428582,1405,0,1
4,GetPageAnonymous,1764750254.429999,1221,0,1
4,GetPageAnonymous,1764750254.431231,1388,0,1
4,GetPageAnonymous,1764750254.432636,1532,0,1
4,GetPageAnonymous,1764750254.434177,1389,0,1
4,GetPageAnonymous,1764750254.435577,1298,0,1
4,GetPageAnonymous,1764750254.436885,1422,0,1
3,UpdatePage,1764750254.438316,7815,0,1
3,UpdatePage,1764750254.446145,7750,0,1
3,UpdatePage,1764750254.453914,7512,0,1
4,GetPageAnonymous,1764750254.461447,1607,0,1
4,GetPageAnonymous,1764750254.463070,1335,0,1
4,GetPageAnonymous,1764750254.464417,1256,0,1
4,GetPageAnonymous,1764750254.465717,1186,0,1
4,GetPageAnonymous,1764750254.466923,1027,0,1
4,GetPageAnonymous,1764750254.467989,1019,0,1
4,GetPageAnonymous,1764750254.469022,1519,0,1
4,GetPageAnonymous,1764750254.470550,1092,0,1
4,GetPageAnonymous,1764750254.471650,1092,0,1
4,GetPageAnonymous,1764750254.472752,952,0,1
4,GetPageAnonymous,1764750254.473710,1011,0,1
4,GetPageAnonymous,1764750254.474732,1109,0,1
4,GetPageAnonymous,1764750254.475848,981,0,1
4,GetPageAnonymous,1764750254.476836,1905,0,1
4,GetPageAnonymous,1764750254.478760,1447,0,1
4,GetPageAnonymous,1764750254.480218,1554,0,1
4,GetPageAnonymous,1764750254.481802,1393,0,1
4,GetPageAnonymous,1764750254.483204,1384,0,1
4,GetPageAnonymous,1764750254.484596,1149,0,1
4,GetPageAnonymous,1764750254.485753,1211,0,1
4,GetPageAnonymous,1764750254.486973,1333,0,1
4,GetPageAnonymous,1764750254.488314,1229,0,1
4,GetPageAnonymous,1764750254.489585,1510,0,1
4,GetPageAnonymous,1764750254.491106,1347,0,1
4,GetPageAnonymous,1764750254.492562,1344,0,1
4,GetPageAnonymous,1764750254.493917,2249,0,1
4,GetPageAnonymous,1764750254.496228,1594,0,1
4,GetPageAnonymous,1764750254.497833,1301,0,1
4,GetPageAnonymous,1764750254.499142,1723,0,1
4,GetPageAnonymous,1764750254.500885,2016,0,1
4,GetPageAnonymous,1764750254.502924,1725,0,1
4,GetPageAnonymous,1764750254.504667,1312,0,1
4,GetPageAnonymous,1764750254.505997,2092,0,1
4,GetPageAnonymous,1764750254.508120,1978,0,1
4,GetPageAnonymous,1764750254.510119,1436,0,1
4,GetPageAnonymous,1764750254.511571,1630,0,1
