Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1769324994.107708,86584,6,1
4,Delivery,1769324994.108240,86554,14,1
1,NewOrder,1769324994.109064,14362,2,1
2,Payment,1769324994.109467,7332,7,1
1,NewOrder,1769324994.111099,80162,9,1
1,NewOrder,1769324994.111869,82460,15,1
2,Payment,1769324994.114282,12561,13,1
4,Delivery,1769324994.114351,82168,11,1
2,Payment,1769324994.114385,9341,8,1
1,NewOrder,1769324994.116809,14844,7,1
1,NewOrder,1769324994.122083,72462,10,1
2,Payment,1769324994.122512,10080,5,1
1,NewOrder,1769324994.123438,71219,2,1
2,Payment,1769324994.123733,8962,8,1
2,Payment,1769324994.126852,7676,13,1
2,Payment,1769324994.131666,7451,7,1
2,Payment,1769324994.132599,7875,5,1
1,NewOrder,1769324994.132704,63742,8,1
1,NewOrder,1769324994.132970,116065,3,1
2,Payment,1769324994.134534,59845,13,1
2,Payment,1769324994.135377,113378,12,1
2,Payment,1769324994.135480,113192,4,1
3,OrderStatus,1769324994.139133,1612,7,1
2,Payment,1769324994.140482,53546,5,1
1,NewOrder,1769324994.140752,53171,7,1
1,NewOrder,1769324994.142698,106187,1,1
5,StockLevel,1769324994.191288,57392,9,1
3,OrderStatus,1769324994.192956,54606,0,1
2,Payment,1769324994.193939,54731,7,1
1,NewOrder,1769324994.194039,54695,5,1
2,Payment,1769324994.194298,63721,6,1
4,Delivery,1769324994.194335,54634,15,1
2,Payment,1769324994.194382,65015,13,1
2,Payment,1769324994.194550,54270,10,1
4,Delivery,1769324994.194663,54026,2,1
1,NewOrder,1769324994.194799,54080,14,1
2,Payment,1769324994.196452,52363,8,1
5,StockLevel,1769324994.196525,52270,11,1
1,NewOrder,1769324994.247579,15629,0,1
2,Payment,1769324994.248678,18777,7,1
1,NewOrder,1769324994.248678,20736,4,1
1,NewOrder,1769324994.248685,27848,9,1
2,Payment,1769324994.248694,9683,2,1
2,Payment,1769324994.248740,6962,5,1
1,NewOrder,1769324994.248756,29703,12,1
4,Delivery,1769324994.248799,73234,11,1
1,NewOrder,1769324994.248820,14013,8,1
2,Payment,1769324994.248822,9668,10,1
1,NewOrder,1769324994.248881,13180,14,1
4,Delivery,1769324994.248888,24415,1,1
1,NewOrder,1769324994.248971,27695,15,1
2,Payment,1769324994.249039,11398,3,1
1,NewOrder,1769324994.255717,20317,5,1
1,NewOrder,1769324994.258033,32622,6,1
1,NewOrder,1769324994.258382,17753,2,1
1,NewOrder,1769324994.258496,20352,10,1
1,NewOrder,1769324994.259405,39640,13,1
1,NewOrder,1769324994.260443,19026,3,1
2,Payment,1769324994.262068,7682,14,1
1,NewOrder,1769324994.262840,23687,8,1
2,Payment,1769324994.263218,13971,0,1
2,Payment,1769324994.267466,9364,7,1
2,Payment,1769324994.269422,6643,4,1
2,Payment,1769324994.269758,7850,14,1
1,NewOrder,1769324994.273312,31059,1,1
2,Payment,1769324994.276046,11657,5,1
2,Payment,1769324994.276076,20532,4,1
1,NewOrder,1769324994.276141,12871,2,1
1,NewOrder,1769324994.276539,27663,9,1
4,Delivery,1769324994.276671,38883,15,1
2,Payment,1769324994.276835,9423,7,1
1,NewOrder,1769324994.277194,36176,0,1
4,Delivery,1769324994.277612,40718,14,1
2,Payment,1769324994.278468,7807,12,1
2,Payment,1769324994.278855,6121,10,1
2,Payment,1769324994.279477,8572,3,1
2,Payment,1769324994.284986,7884,10,1
2,Payment,1769324994.286265,12376,7,1
1,NewOrder,1769324994.286283,28473,12,1
5,StockLevel,1769324994.286533,12042,8,1
4,Delivery,1769324994.287709,42957,5,1
1,NewOrder,1769324994.288055,24467,3,1
1,NewOrder,1769324994.289019,23462,2,1
1,NewOrder,1769324994.290661,17479,6,1
1,NewOrder,1769324994.292877,30351,10,1
1,NewOrder,1769324994.296622,21374,4,1
1,NewOrder,1769324994.298585,18127,8,1
5,StockLevel,1769324994.298650,14105,7,1
1,NewOrder,1769324994.299050,25347,13,1
2,Payment,1769324994.304215,9322,9,1
2,Payment,1769324994.304380,9629,1,1
1,NewOrder,1769324994.308152,24701,6,1
2,Payment,1769324994.312493,21881,2,1
2,Payment,1769324994.312531,10803,3,1
2,Payment,1769324994.312761,13068,7,1
1,NewOrder,1769324994.313379,25672,0,1
1,NewOrder,1769324994.313543,9351,9,1
2,Payment,1769324994.314016,10648,1,1
2,Payment,1769324994.314762,8440,12,1
2,Payment,1769324994.315588,8793,15,1
3,OrderStatus,1769324994.316720,5446,8,1
2,Payment,1769324994.318003,6397,4,1
1,NewOrder,1769324994.318337,20715,14,1
2,Payment,1769324994.322046,11610,11,1
2,Payment,1769324994.322174,4797,8,1
1,NewOrder,1769324994.322899,8761,9,1
5,StockLevel,1769324994.323209,8786,12,1
1,NewOrder,1769324994.323230,27134,10,1
2,Payment,1769324994.323340,11086,3,1
2,Payment,1769324994.324387,13664,15,1
2,Payment,1769324994.324405,9153,13,1
2,Payment,1769324994.324406,7384,4,1
2,Payment,1769324994.324671,22387,1,1
2,Payment,1769324994.325836,10343,7,1
2,Payment,1769324994.326978,7533,8,1
1,NewOrder,1769324994.330677,12687,5,1
1,NewOrder,1769324994.331668,18789,9,1
1,NewOrder,1769324994.331798,18926,4,1
4,Delivery,1769324994.332001,25173,12,1
1,NewOrder,1769324994.332859,22466,6,1
1,NewOrder,1769324994.333568,22534,13,1
1,NewOrder,1769324994.333664,25362,11,1
5,StockLevel,1769324994.334383,10194,2,1
3,OrderStatus,1769324994.334481,4421,3,1
1,NewOrder,1769324994.334514,22571,8,1
2,Payment,1769324994.336187,16270,7,1
2,Payment,1769324994.338059,16055,15,1
2,Payment,1769324994.338909,15192,3,1
3,OrderStatus,1769324994.339055,5024,14,1
1,NewOrder,1769324994.339059,24441,0,1
2,Payment,1769324994.343376,10486,5,1
1,NewOrder,1769324994.344087,18511,14,1
3,OrderStatus,1769324994.344584,5879,2,1
2,Payment,1769324994.347065,10952,1,1
4,Delivery,1769324994.350371,34789,10,1
4,Delivery,1769324994.350469,35121,9,1
1,NewOrder,1769324994.350470,12884,2,1
2,Payment,1769324994.350728,10173,4,1
1,NewOrder,1769324994.352471,34130,7,1
2,Payment,1769324994.353869,24796,5,1
2,Payment,1769324994.354106,8833,3,1
5,StockLevel,1769324994.354121,4901,15,1
1,NewOrder,1769324994.355332,27234,6,1
2,Payment,1769324994.356109,8568,13,1
1,NewOrder,1769324994.357093,22492,8,1
2,Payment,1769324994.357180,15032,12,1
2,Payment,1769324994.358025,8945,1,1
2,Payment,1769324994.359029,7942,15,1
1,NewOrder,1769324994.359036,20623,11,1
2,Payment,1769324994.360909,6242,4,1
1,NewOrder,1769324994.362605,51892,14,1
2,Payment,1769324994.362946,5131,3,1
2,Payment,1769324994.363361,13371,2,1
2,Payment,1769324994.363507,6103,0,1
1,NewOrder,1769324994.364684,21868,13,1
1,NewOrder,1769324994.366977,22198,1,1
1,NewOrder,1769324994.366978,19081,15,1
1,NewOrder,1769324994.367157,16749,4,1
1,NewOrder,1769324994.368084,23371,3,1
1,NewOrder,1769324994.369618,25732,0,1
1,NewOrder,1769324994.372221,13881,12,1
4,Delivery,1769324994.376741,63913,2,1
4,Delivery,1769324994.378673,40164,5,1
2,Payment,1769324994.379592,8844,8,1
2,Payment,1769324994.379661,6470,11,1
1,NewOrder,1769324994.382575,22325,6,1
1,NewOrder,1769324994.383914,23399,4,1
2,Payment,1769324994.385168,5541,10,1
1,NewOrder,1769324994.385595,43058,9,1
1,NewOrder,1769324994.386065,46772,15,1
1,NewOrder,1769324994.386108,19511,12,1
2,Payment,1769324994.386140,6588,11,1
2,Payment,1769324994.386559,7195,13,1
1,NewOrder,1769324994.386607,37244,7,1
2,Payment,1769324994.388446,17535,8,1
1,NewOrder,1769324994.389181,39652,1,1
5,StockLevel,1769324994.390716,13875,10,1
3,OrderStatus,1769324994.391465,1327,3,1
1,NewOrder,1769324994.392735,16580,11,1
1,NewOrder,1769324994.392798,13877,3,1
4,Delivery,1769324994.393760,46413,13,1
1,NewOrder,1769324994.395360,18705,0,1
1,NewOrder,1769324994.404604,22714,10,1
1,NewOrder,1769324994.404908,27858,6,1
2,Payment,1769324994.405627,6001,12,1
4,Delivery,1769324994.405989,54549,8,1
1,NewOrder,1769324994.406682,26101,3,1
1,NewOrder,1769324994.407343,30835,4,1
2,Payment,1769324994.409322,7952,11,1
1,NewOrder,1769324994.411635,31175,12,1
2,Payment,1769324994.414072,15862,0,1
1,NewOrder,1769324994.414504,45554,14,1
1,NewOrder,1769324994.417286,11702,11,1
1,NewOrder,1769324994.418845,24040,5,1
1,NewOrder,1769324994.423863,14290,7,1
2,Payment,1769324994.427330,11014,10,1
1,NewOrder,1769324994.428661,27810,9,1
1,NewOrder,1769324994.428844,41650,1,1
2,Payment,1769324994.428995,11017,11,1
2,Payment,1769324994.429941,8312,0,1
1,NewOrder,1769324994.432774,29591,6,1
3,OrderStatus,1769324994.432792,5439,3,1
2,Payment,1769324994.432843,8810,15,1
1,NewOrder,1769324994.438164,37519,7,1
1,NewOrder,1769324994.438187,24735,4,1
1,NewOrder,1769324994.438237,24613,3,1
1,NewOrder,1769324994.438260,36269,0,1
1,NewOrder,1769324994.438350,25130,10,1
1,NewOrder,1769324994.440022,22603,11,1
1,NewOrder,1769324994.440180,37764,13,1
2,Payment,1769324994.440661,7182,2,1
2,Payment,1769324994.441660,15359,15,1
1,NewOrder,1769324994.442817,10105,12,1
1,NewOrder,1769324994.442894,32420,5,1
1,NewOrder,1769324994.447862,20527,2,1
1,NewOrder,1769324994.452939,18323,12,1
1,NewOrder,1769324994.456480,17252,9,1
2,Payment,1769324994.457027,9395,15,1
2,Payment,1769324994.460073,14440,14,1
1,NewOrder,1769324994.460545,35605,8,1
3,OrderStatus,1769324994.462373,4228,6,1
3,OrderStatus,1769324994.462630,1478,11,1
2,Payment,1769324994.462860,7649,3,1
1,NewOrder,1769324994.462932,33129,4,1
1,NewOrder,1769324994.463486,21219,10,1
1,NewOrder,1769324994.464115,17759,11,1
2,Payment,1769324994.466429,21968,15,1
1,NewOrder,1769324994.466608,31865,6,1
1,NewOrder,1769324994.468397,22552,2,1
2,Payment,1769324994.470501,8517,1,1
1,NewOrder,1769324994.470517,17873,3,1
2,Payment,1769324994.471268,8776,12,1
1,NewOrder,1769324994.473740,16567,9,1
1,NewOrder,1769324994.474520,38260,14,1
2,Payment,1769324994.474537,8664,0,1
2,Payment,1769324994.475321,10720,5,1
3,OrderStatus,1769324994.475689,2597,7,1
2,Payment,1769324994.477952,30588,13,1
1,NewOrder,1769324994.478294,22474,7,1
2,Payment,1769324994.479039,11192,1,1
2,Payment,1769324994.480052,10188,12,1
1,NewOrder,1769324994.481884,21214,11,1
2,Payment,1769324994.483211,8158,0,1
1,NewOrder,1769324994.484714,15517,10,1
2,Payment,1769324994.486049,11041,5,1
2,Payment,1769324994.488399,9993,3,1
2,Payment,1769324994.488405,10067,15,1
1,NewOrder,1769324994.490238,33696,1,1
2,Payment,1769324994.490247,10414,12,1
1,NewOrder,1769324994.490314,26295,9,1
1,NewOrder,1769324994.490955,23497,2,1
2,Payment,1769324994.491374,8945,0,1
3,OrderStatus,1769324994.496071,3179,4,1
2,Payment,1769324994.496158,9554,8,1
1,NewOrder,1769324994.497097,32493,5,1
1,NewOrder,1769324994.498399,18019,3,1
2,Payment,1769324994.498480,7350,15,1
1,NewOrder,1769324994.498482,24725,6,1
1,NewOrder,1769324994.499257,30364,4,1
1,NewOrder,1769324994.500238,27059,10,1
1,NewOrder,1769324994.500326,33839,0,1
2,Payment,1769324994.500669,20530,12,1
2,Payment,1769324994.500774,8799,7,1
2,Payment,1769324994.503107,6389,11,1
1,NewOrder,1769324994.505720,50813,8,1
4,Delivery,1769324994.505837,41027,15,1
1,NewOrder,1769324994.508546,38171,13,1
5,StockLevel,1769324994.509503,18140,11,1
1,NewOrder,1769324994.509580,37587,7,1
1,NewOrder,1769324994.512788,18607,14,1
2,Payment,1769324994.514462,15092,2,1
1,NewOrder,1769324994.516427,38478,3,1
1,NewOrder,1769324994.516616,15794,9,1
1,NewOrder,1769324994.521210,21917,12,1
2,Payment,1769324994.523217,8041,6,1
2,Payment,1769324994.523944,11673,1,1
2,Payment,1769324994.527340,13387,10,1
2,Payment,1769324994.527652,12680,11,1
1,NewOrder,1769324994.529561,17120,2,1
1,NewOrder,1769324994.529597,25361,5,1
1,NewOrder,1769324994.529623,85463,4,1
1,NewOrder,1769324994.531281,84060,6,1
2,Payment,1769324994.531401,9370,14,1
1,NewOrder,1769324994.532419,80251,9,1
1,NewOrder,1769324994.534171,80970,0,1
4,Delivery,1769324994.535625,80230,1,1
1,NewOrder,1769324994.540340,74606,11,1
2,Payment,1769324994.540737,8860,10,1
1,NewOrder,1769324994.540778,74285,14,1
2,Payment,1769324994.543136,69489,12,1
4,Delivery,1769324994.546694,69259,2,1
1,NewOrder,1769324994.546825,68145,13,1
1,NewOrder,1769324994.546870,68232,15,1
1,NewOrder,1769324994.547175,68164,7,1
2,Payment,1769324994.549607,63148,10,1
2,Payment,1769324994.554922,60335,3,1
1,NewOrder,1769324994.554974,60788,5,1
2,Payment,1769324994.556544,58691,8,1
2,Payment,1769324994.612640,13375,12,1
2,Payment,1769324994.612678,12340,9,1
1,NewOrder,1769324994.612761,84426,10,1
3,OrderStatus,1769324994.614953,10014,11,1
1,NewOrder,1769324994.614976,82083,13,1
1,NewOrder,1769324994.615068,80749,14,1
2,Payment,1769324994.615096,82126,4,1
1,NewOrder,1769324994.615107,80966,15,1
2,Payment,1769324994.615146,11130,0,1
1,NewOrder,1769324994.615241,84397,8,1
2,Payment,1769324994.615259,11653,3,1
2,Payment,1769324994.615343,11364,7,1
1,NewOrder,1769324994.615346,80439,6,1
2,Payment,1769324994.615768,17804,5,1
1,NewOrder,1769324994.615869,80029,1,1
1,NewOrder,1769324994.615957,82976,2,1
5,StockLevel,1769324994.624982,70892,11,1
2,Payment,1769324994.625026,70900,9,1
2,Payment,1769324994.626020,69829,12,1
2,Payment,1769324994.626281,69614,0,1
2,Payment,1769324994.626713,69185,7,1
2,Payment,1769324994.626918,69040,3,1
1,NewOrder,1769324994.633582,65483,5,1
2,Payment,1769324994.695800,9811,6,1
2,Payment,1769324994.695824,9842,14,1
5,StockLevel,1769324994.695852,10217,12,1
1,NewOrder,1769324994.695877,72585,11,1
1,NewOrder,1769324994.695899,14696,7,1
1,NewOrder,1769324994.695905,72014,1,1
1,NewOrder,1769324994.695952,72439,9,1
5,StockLevel,1769324994.695960,10823,3,1
1,NewOrder,1769324994.696029,71684,0,1
1,NewOrder,1769324994.696075,12301,15,1
3,OrderStatus,1769324994.697063,4431,13,1
2,Payment,1769324994.697193,9559,10,1
1,NewOrder,1769324994.697224,11580,4,1
2,Payment,1769324994.698939,9863,2,1
2,Payment,1769324994.699070,7940,5,1
1,NewOrder,1769324994.699642,68794,8,1
2,Payment,1769324994.701504,5455,13,1
4,Delivery,1769324994.705621,62614,6,1
1,NewOrder,1769324994.705668,62354,14,1
2,Payment,1769324994.706078,61653,12,1
2,Payment,1769324994.706758,59194,10,1
1,NewOrder,1769324994.706789,65514,3,1
1,NewOrder,1769324994.706964,61447,13,1
2,Payment,1769324994.707015,60887,5,1
1,NewOrder,1769324994.708382,59533,15,1
3,OrderStatus,1769324994.708807,3921,2,1
2,Payment,1769324994.708809,65125,4,1
2,Payment,1769324994.710604,57279,7,1
1,NewOrder,1769324994.712736,55720,2,1
2,Payment,1769324994.765969,7274,10,1
1,NewOrder,1769324994.767722,19170,0,1
3,OrderStatus,1769324994.767738,4504,12,1
1,NewOrder,1769324994.767885,28693,7,1
1,NewOrder,1769324994.767903,10869,5,1
1,NewOrder,1769324994.767920,10821,15,1
1,NewOrder,1769324994.767921,28775,1,1
2,Payment,1769324994.768027,6295,14,1
2,Payment,1769324994.768239,6649,6,1
2,Payment,1769324994.768398,26499,9,1
1,NewOrder,1769324994.768416,8774,13,1
2,Payment,1769324994.768438,6472,8,1
1,NewOrder,1769324994.768457,25997,2,1
3,OrderStatus,1769324994.768466,3249,11,1
2,Payment,1769324994.771724,13695,11,1
1,NewOrder,1769324994.772249,14760,12,1
1,NewOrder,1769324994.772308,26384,3,1
2,Payment,1769324994.773249,15117,10,1
2,Payment,1769324994.773940,10135,4,1
1,NewOrder,1769324994.774330,20197,14,1
1,NewOrder,1769324994.774893,22901,6,1
2,Payment,1769324994.774911,19494,8,1
1,NewOrder,1769324994.777197,29479,13,1
4,Delivery,1769324994.778748,55493,15,1
1,NewOrder,1769324994.778779,25297,5,1
1,NewOrder,1769324994.784094,22627,4,1
3,OrderStatus,1769324994.785428,2661,11,1
2,Payment,1769324994.786901,10982,0,1
1,NewOrder,1769324994.787016,9649,12,1
2,Payment,1769324994.788096,8741,11,1
2,Payment,1769324994.788373,18363,10,1
1,NewOrder,1769324994.794419,24164,8,1
1,NewOrder,1769324994.794473,39089,2,1
2,Payment,1769324994.794531,7692,14,1
4,Delivery,1769324994.794903,25080,9,1
1,NewOrder,1769324994.796585,34816,7,1
1,NewOrder,1769324994.796669,23254,12,1
1,NewOrder,1769324994.796702,36999,1,1
1,NewOrder,1769324994.796845,29401,11,1
1,NewOrder,1769324994.797801,24414,6,1
4,Delivery,1769324994.797891,53683,0,1
4,Delivery,1769324994.798699,47199,3,1
1,NewOrder,1769324994.802232,32060,14,1
2,Payment,1769324994.804085,15798,5,1
1,NewOrder,1769324994.806686,27865,13,1
2,Payment,1769324994.806728,27300,4,1
1,NewOrder,1769324994.806742,15302,10,1
3,OrderStatus,1769324994.818597,3490,8,1
1,NewOrder,1769324994.819896,30016,5,1
1,NewOrder,1769324994.819931,31237,12,1
2,Payment,1769324994.819989,6703,9,1
4,Delivery,1769324994.822052,106177,10,1
1,NewOrder,1769324994.822094,25444,8,1
1,NewOrder,1769324994.822221,31812,6,1
1,NewOrder,1769324994.826259,25020,11,1
2,Payment,1769324994.826699,9785,9,1
1,NewOrder,1769324994.831411,36987,7,1
1,NewOrder,1769324994.833570,92540,2,1
1,NewOrder,1769324994.833709,24376,1,1
2,Payment,1769324994.834037,15943,4,1
2,Payment,1769324994.834248,17088,15,1
1,NewOrder,1769324994.834299,35391,14,1
5,StockLevel,1769324994.834558,15614,13,1
1,NewOrder,1769324994.836492,32038,9,1
1,NewOrder,1769324994.845913,25374,3,1
2,Payment,1769324994.847548,6588,8,1
2,Payment,1769324994.849922,15285,5,1
3,OrderStatus,1769324994.849989,4736,4,1
1,NewOrder,1769324994.850178,78185,13,1
2,Payment,1769324994.851174,16075,12,1
2,Payment,1769324994.851286,16559,11,1
2,Payment,1769324994.851342,17142,15,1
1,NewOrder,1769324994.851579,74822,0,1
1,NewOrder,1769324994.854041,74224,6,1
2,Payment,1769324994.854140,14206,8,1
1,NewOrder,1769324994.854733,75824,4,1
1,NewOrder,1769324994.858099,68015,1,1
1,NewOrder,1769324994.865221,71625,5,1
2,Payment,1769324994.867261,56353,12,1
2,Payment,1769324994.867856,58983,11,1
2,Payment,1769324994.868356,58393,8,1
1,NewOrder,1769324994.868406,60059,7,1
1,NewOrder,1769324994.868491,57790,15,1
2,Payment,1769324994.868537,57694,9,1
1,NewOrder,1769324994.869697,58530,14,1
2,Payment,1769324994.871300,54883,3,1
4,Delivery,1769324994.923628,22560,12,1
2,Payment,1769324994.926121,11180,2,1
2,Payment,1769324994.926128,5619,1,1
2,Payment,1769324994.926185,6799,3,1
1,NewOrder,1769324994.926236,20432,9,1
2,Payment,1769324994.926287,7592,15,1
1,NewOrder,1769324994.926406,20507,0,1
4,Delivery,1769324994.926755,47169,8,1
1,NewOrder,1769324994.926845,27179,11,1
2,Payment,1769324994.928233,22257,14,1
2,Payment,1769324994.928239,8646,10,1
1,NewOrder,1769324994.928275,18852,6,1
2,Payment,1769324994.928365,12524,13,1
1,NewOrder,1769324994.928467,32895,7,1
1,NewOrder,1769324994.930564,30809,4,1
2,Payment,1769324994.931753,20063,1,1
2,Payment,1769324994.932991,12534,3,1
1,NewOrder,1769324994.933885,40846,15,1
2,Payment,1769324994.936854,10334,5,1
1,NewOrder,1769324994.936891,21875,10,1
1,NewOrder,1769324994.937308,36773,2,1
2,Payment,1769324994.940898,13080,13,1
1,NewOrder,1769324994.945539,243642,3,1
1,NewOrder,1769324994.946198,27322,12,1
1,NewOrder,1769324994.946674,132826,9,1
4,Delivery,1769324994.946919,242303,0,1
1,NewOrder,1769324994.947133,26212,6,1
2,Payment,1769324994.947195,14107,5,1
1,NewOrder,1769324994.950499,23405,14,1
2,Payment,1769324994.951829,10409,1,1
1,NewOrder,1769324994.953988,236452,13,1
1,NewOrder,1769324994.954031,19696,11,1
2,Payment,1769324994.958778,15088,10,1
5,StockLevel,1769324994.961351,227211,5,1
1,NewOrder,1769324994.961370,227329,7,1
2,Payment,1769324994.961375,9500,4,1
2,Payment,1769324994.962244,117253,1,1
1,NewOrder,1769324994.970890,217750,4,1
1,NewOrder,1769324994.973353,215392,6,1
3,OrderStatus,1769324994.973528,3369,12,1
3,OrderStatus,1769324994.973732,2711,11,1
2,Payment,1769324994.973873,215206,10,1
1,NewOrder,1769324994.973911,214951,14,1
2,Payment,1769324994.973925,216075,8,1
2,Payment,1769324994.974088,347587,2,1
2,Payment,1769324994.974737,214392,15,1
1,NewOrder,1769324994.976453,212344,11,1
1,NewOrder,1769324994.976904,212176,12,1
2,Payment,1769324995.079513,256999,9,1
1,NewOrder,1769324995.079513,242181,1,1
2,Payment,1769324995.188579,149241,5,1
1,NewOrder,1769324995.188642,148321,4,1
5,StockLevel,1769324995.188707,148014,7,1
1,NewOrder,1769324995.188748,148180,6,1
1,NewOrder,1769324995.188812,147949,11,1
1,NewOrder,1769324995.188867,147918,14,1
1,NewOrder,1769324995.189084,147813,10,1
2,Payment,1769324995.189085,147944,12,1
1,NewOrder,1769324995.189132,147652,15,1
1,NewOrder,1769324995.189186,166360,3,1
2,Payment,1769324995.189226,147307,0,1
1,NewOrder,1769324995.190006,146768,8,1
2,Payment,1769324995.190447,166939,13,1
5,StockLevel,1769324995.321691,30858,2,1
1,NewOrder,1769324995.321705,37887,1,1
4,Delivery,1769324995.336529,22265,9,1
2,Payment,1769324995.336550,18979,0,1
1,NewOrder,1769324995.336737,20219,7,1
2,Payment,1769324995.336770,18840,11,1
2,Payment,1769324995.336789,20211,15,1
1,NewOrder,1769324995.336790,20450,14,1
1,NewOrder,1769324995.336842,21046,8,1
1,NewOrder,1769324995.336932,20175,6,1
1,NewOrder,1769324995.336938,21892,10,1
1,NewOrder,1769324995.336966,21884,4,1
2,Payment,1769324995.337033,78459,12,1
1,NewOrder,1769324995.337833,76403,5,1
2,Payment,1769324995.352567,7951,2,1
4,Delivery,1769324995.355538,60796,0,1
1,NewOrder,1769324995.355554,60035,3,1
1,NewOrder,1769324995.355619,60039,11,1
2,Payment,1769324995.356964,58539,7,1
1,NewOrder,1769324995.357006,58670,15,1
2,Payment,1769324995.357115,70302,6,1
2,Payment,1769324995.357245,56980,14,1
2,Payment,1769324995.357392,65088,13,1
3,OrderStatus,1769324995.357893,880,8,1
1,NewOrder,1769324995.358779,56920,8,1
1,NewOrder,1769324995.358800,57160,9,1
2,Payment,1769324995.358832,56655,10,1
2,Payment,1769324995.358856,56865,4,1
4,Delivery,1769324995.359597,56234,1,1
1,NewOrder,1769324995.360526,63854,2,1
2,Payment,1769324995.414240,5000,14,1
2,Payment,1769324995.414245,8457,5,1
1,NewOrder,1769324995.415492,31192,10,1
2,Payment,1769324995.415497,14965,12,1
1,NewOrder,1769324995.415508,24882,7,1
1,NewOrder,1769324995.415591,17237,3,1
1,NewOrder,1769324995.415659,17229,11,1
2,Payment,1769324995.415681,12042,15,1
1,NewOrder,1769324995.415704,23941,8,1
2,Payment,1769324995.415726,14790,4,1
5,StockLevel,1769324995.415842,7316,1,1
2,Payment,1769324995.415964,12985,9,1
2,Payment,1769324995.416340,11386,0,1
2,Payment,1769324995.419248,17112,14,1
2,Payment,1769324995.422493,25725,13,1
2,Payment,1769324995.422713,48061,5,1
1,NewOrder,1769324995.423174,18438,1,1
1,NewOrder,1769324995.424386,23396,2,1
2,Payment,1769324995.427424,8965,6,1
2,Payment,1769324995.427729,37280,15,1
1,NewOrder,1769324995.427733,33762,0,1
2,Payment,1769324995.428955,8756,9,1
4,Delivery,1769324995.430469,20244,12,1
2,Payment,1769324995.430524,16444,4,1
2,Payment,1769324995.432835,6917,3,1
2,Payment,1769324995.432895,7870,11,1
2,Payment,1769324995.436368,11413,14,1
1,NewOrder,1769324995.436396,15942,6,1
2,Payment,1769324995.437718,8946,9,1
1,NewOrder,1769324995.439652,16391,8,1
2,Payment,1769324995.439757,8067,3,1
2,Payment,1769324995.440396,8280,7,1
1,NewOrder,1769324995.440771,24289,11,1
2,Payment,1769324995.441620,6158,1,1
1,NewOrder,1769324995.446674,15773,9,1
2,Payment,1769324995.446691,15461,10,1
2,Payment,1769324995.446974,13440,4,1
1,NewOrder,1769324995.447785,16177,1,1
4,Delivery,1769324995.447787,37232,14,1
1,NewOrder,1769324995.447789,44442,2,1
1,NewOrder,1769324995.447827,23250,3,1
1,NewOrder,1769324995.448224,19583,13,1
1,NewOrder,1769324995.448682,26398,7,1
1,NewOrder,1769324995.450721,20232,12,1
2,Payment,1769324995.452348,11942,6,1
1,NewOrder,1769324995.456052,30961,8,1
1,NewOrder,1769324995.460424,43418,4,1
2,Payment,1769324995.461503,5540,0,1
2,Payment,1769324995.462159,13003,10,1
2,Payment,1769324995.462454,25270,9,1
2,Payment,1769324995.463969,4990,1,1
3,OrderStatus,1769324995.464297,5527,6,1
2,Payment,1769324995.465018,14388,15,1
1,NewOrder,1769324995.465068,33071,11,1
1,NewOrder,1769324995.467055,41052,0,1
2,Payment,1769324995.467813,10237,13,1
1,NewOrder,1769324995.468966,23048,1,1
1,NewOrder,1769324995.469831,37596,6,1
1,NewOrder,1769324995.470783,18493,5,1
2,Payment,1769324995.470960,15951,12,1
1,NewOrder,1769324995.471083,29544,3,1
1,NewOrder,1769324995.475091,32985,7,1
1,NewOrder,1769324995.475172,33563,10,1
2,Payment,1769324995.478059,17907,13,1
1,NewOrder,1769324995.479414,36085,15,1
2,Payment,1769324995.485031,7538,14,1
1,NewOrder,1769324995.486920,20497,12,1
4,Delivery,1769324995.487015,65383,8,1
2,Payment,1769324995.487732,12752,9,1
1,NewOrder,1769324995.489283,29809,5,1
1,NewOrder,1769324995.492024,48585,1,1
2,Payment,1769324995.492238,15047,2,1
1,NewOrder,1769324995.492576,18661,14,1
1,NewOrder,1769324995.495975,24132,13,1
2,Payment,1769324995.498148,10181,11,1
2,Payment,1769324995.500493,8047,9,1
2,Payment,1769324995.500635,7775,3,1
1,NewOrder,1769324995.503850,20824,4,1
3,OrderStatus,1769324995.507293,2791,2,1
4,Delivery,1769324995.507423,28585,12,1
2,Payment,1769324995.507433,10287,6,1
1,NewOrder,1769324995.508084,27885,7,1
1,NewOrder,1769324995.508109,27927,0,1
2,Payment,1769324995.508335,9499,11,1
1,NewOrder,1769324995.508414,27875,3,1
2,Payment,1769324995.508547,9236,9,1
1,NewOrder,1769324995.508740,32179,10,1
2,Payment,1769324995.510091,9143,2,1
2,Payment,1769324995.511247,9515,14,1
1,NewOrder,1769324995.515512,34861,15,1
1,NewOrder,1769324995.517734,33956,6,1
3,OrderStatus,1769324995.517792,3125,9,1
5,StockLevel,1769324995.517841,6679,11,1
3,OrderStatus,1769324995.519100,1567,5,1
1,NewOrder,1769324995.519241,37186,2,1
1,NewOrder,1769324995.520117,29909,13,1
2,Payment,1769324995.520673,11014,5,1
1,NewOrder,1769324995.520771,37496,14,1
2,Payment,1769324995.520923,6458,9,1
