Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Balance,1764751711.270536,1192,0,1
1,Amalgamate,1764751711.271733,5318,0,1
2,Balance,1764751711.277057,759,0,1
1,Amalgamate,1764751711.277821,3746,0,1
6,WriteCheck,1764751711.281586,4358,0,1
4,SendPayment,1764751711.285950,3763,0,1
6,WriteCheck,1764751711.289721,3574,0,1
2,Balance,1764751711.293301,797,0,1
2,Balance,1764751711.294104,727,0,1
1,Amalgamate,1764751711.294836,4565,0,1
2,Balance,1764751711.299409,891,0,1
6,WriteCheck,1764751711.300306,3306,0,1
1,Amalgamate,1764751711.305303,4054,0,1
2,Balance,1764751711.315437,1278,0,1
1,Amalgamate,1764751711.325319,4468,0,1
2,Balance,1764751711.335321,961,0,1
1,Amalgamate,1764751711.345261,3972,0,1
3,DepositChecking,1764751711.355319,3400,0,1
6,WriteCheck,1764751711.365341,3565,0,1
1,Amalgamate,1764751711.375237,3666,0,1
5,TransactSavings,1764751711.386025,3624,0,1
4,SendPayment,1764751711.395388,3529,0,1
2,Balance,1764751711.405242,708,0,1
5,TransactSavings,1764751711.415227,3994,0,1
4,SendPayment,1764751711.425286,3545,0,1
6,WriteCheck,1764751711.435231,3404,0,1
2,Balance,1764751711.445278,943,0,1
3,DepositChecking,1764751711.455232,3425,0,1
4,SendPayment,1764751711.465400,3301,0,1
1,Amalgamate,1764751711.475257,7145,0,1
4,SendPayment,1764751711.485525,5141,0,1
4,SendPayment,1764751711.495253,3734,0,1
3,DepositChecking,1764751711.505287,4331,0,1
1,Amalgamate,1764751711.515263,4279,0,1
4,SendPayment,1764751711.525281,3760,0,1
5,TransactSavings,1764751711.535265,4564,0,1
5,TransactSavings,1764751711.545273,3912,0,1
5,TransactSavings,1764751711.555273,3492,0,1
5,TransactSavings,1764751711.565417,3772,0,1
4,SendPayment,1764751711.575323,4312,0,1
6,WriteCheck,1764751711.585270,3759,0,1
4,SendPayment,1764751711.595292,4290,0,1
5,TransactSavings,1764751711.605358,5639,0,1
4,SendPayment,1764751711.615352,4200,0,1
4,SendPayment,1764751711.625275,3867,0,1
3,DepositChecking,1764751711.635324,4641,0,1
2,Balance,1764751711.645363,1048,0,1
1,Amalgamate,1764751711.655279,4269,0,1
3,DepositChecking,1764751711.665366,3484,0,1
4,SendPayment,1764751711.675325,4763,0,1
3,DepositChecking,1764751711.685305,4011,0,1
6,WriteCheck,1764751711.695301,3685,0,1
1,Amalgamate,1764751711.705319,4865,0,1
2,Balance,1764751711.715340,1153,0,1
6,WriteCheck,1764751711.725267,4059,0,1
1,Amalgamate,1764751711.735301,3975,0,1
3,DepositChecking,1764751711.745307,3729,0,1
4,SendPayment,1764751711.755277,7567,0,1
2,Balance,1764751711.765291,1008,0,1
6,WriteCheck,1764751711.775403,9126,0,1
1,Amalgamate,1764751711.785314,4400,0,1
4,SendPayment,1764751711.795282,4997,0,1
2,Balance,1764751711.805347,945,0,1
4,SendPayment,1764751711.815310,25805,0,1
2,Balance,1764751711.841135,1131,0,1
1,Amalgamate,1764751711.842278,10591,0,1
4,SendPayment,1764751711.852886,3608,0,1
6,WriteCheck,1764751711.856506,3148,0,1
4,SendPayment,1764751711.865269,3477,0,1
3,DepositChecking,1764751711.875325,50654,0,1
2,Balance,1764751711.925992,847,0,1
3,DepositChecking,1764751711.926846,3109,0,1
4,SendPayment,1764751711.929964,4016,0,1
3,DepositChecking,1764751711.933987,3109,0,1
6,WriteCheck,1764751711.937103,3423,0,1
5,TransactSavings,1764751711.940534,3353,0,1
6,WriteCheck,1764751711.945260,3776,0,1
4,SendPayment,1764751711.955265,3529,0,1
5,TransactSavings,1764751711.965272,3244,0,1
4,SendPayment,1764751711.975268,3148,0,1
4,SendPayment,1764751711.985234,3552,0,1
6,WriteCheck,1764751711.995270,3481,0,1
3,DepositChecking,1764751712.005312,3246,0,1
2,Balance,1764751712.015447,863,0,1
5,TransactSavings,1764751712.025315,3862,0,1
6,WriteCheck,1764751712.035240,4051,0,1
5,TransactSavings,1764751712.045243,3509,0,1
1,Amalgamate,1764751712.055282,4272,0,1
2,Balance,1764751712.065245,1235,0,1
3,DepositChecking,1764751712.075217,3583,0,1
5,TransactSavings,1764751712.085354,3694,0,1
5,TransactSavings,1764751712.095268,3353,0,1
1,Amalgamate,1764751712.105414,3702,0,1
1,Amalgamate,1764751712.115240,3714,0,1
4,SendPayment,1764751712.125300,3835,0,1
5,TransactSavings,1764751712.135398,3467,0,1
3,DepositChecking,1764751712.145387,3134,0,1
2,Balance,1764751712.155232,743,0,1
6,WriteCheck,1764751712.165397,3496,0,1
2,Balance,1764751712.175481,716,0,1
4,SendPayment,1764751712.185274,3896,0,1
6,WriteCheck,1764751712.195306,3770,0,1
2,Balance,1764751712.205266,905,0,1
4,SendPayment,1764751712.215282,3998,0,1
3,DepositChecking,1764751712.225400,3185,0,1
2,Balance,1764751712.235282,917,0,1
2,Balance,1764751712.245219,879,0,1
2,Balance,1764751712.255243,835,0,1
6,WriteCheck,1764751712.265286,3761,0,1
3,DepositChecking,1764751712.275355,3480,0,1
4,SendPayment,1764751712.285304,3640,0,1
4,SendPayment,1764751712.295254,3315,0,1
5,TransactSavings,1764751712.305456,3740,0,1
1,Amalgamate,1764751712.315320,4256,0,1
6,WriteCheck,1764751712.325347,3715,0,1
4,SendPayment,1764751712.335445,3500,0,1
4,SendPayment,1764751712.345280,3693,0,1
6,WriteCheck,1764751712.355571,3607,0,1
4,SendPayment,1764751712.365238,3213,0,1
2,Balance,1764751712.375290,1009,0,1
3,DepositChecking,1764751712.385315,3565,0,1
4,SendPayment,1764751712.395257,3285,0,1
4,SendPayment,1764751712.405281,4403,0,1
3,DepositChecking,1764751712.415306,5820,0,1
6,WriteCheck,1764751712.425666,4789,0,1
3,DepositChecking,1764751712.435299,4346,0,1
1,Amalgamate,1764751712.445567,7010,0,1
6,WriteCheck,1764751712.455488,4173,0,1
5,TransactSavings,1764751712.465283,3894,0,1
5,TransactSavings,1764751712.475313,3739,0,1
6,WriteCheck,1764751712.485441,4633,0,1
1,Amalgamate,1764751712.495386,4099,0,1
1,Amalgamate,1764751712.505256,3951,0,1
1,Amalgamate,1764751712.515335,3811,0,1
3,DepositChecking,1764751712.525317,3182,0,1
2,Balance,1764751712.535272,995,0,1
4,SendPayment,1764751712.545382,3682,0,1
5,TransactSavings,1764751712.555428,3617,0,1
5,TransactSavings,1764751712.565351,3758,0,1
4,SendPayment,1764751712.575554,3654,0,1
5,TransactSavings,1764751712.585281,4131,0,1
1,Amalgamate,1764751712.595300,4090,0,1
6,WriteCheck,1764751712.605348,4382,0,1
3,DepositChecking,1764751712.615373,3749,0,1
3,DepositChecking,1764751712.625374,3620,0,1
5,TransactSavings,1764751712.635419,3911,0,1
3,DepositChecking,1764751712.645319,3438,0,1
1,Amalgamate,1764751712.655383,3711,0,1
1,Amalgamate,1764751712.665240,3653,0,1
4,SendPayment,1764751712.675342,3714,0,1
4,SendPayment,1764751712.685415,3698,0,1
4,SendPayment,1764751712.695282,3777,0,1
4,SendPayment,1764751712.705431,3830,0,1
2,Balance,1764751712.715315,896,0,1
2,Balance,1764751712.725424,850,0,1
3,DepositChecking,1764751712.735281,3324,0,1
2,Balance,1764751712.745317,1094,0,1
4,SendPayment,1764751712.755396,3504,0,1
6,WriteCheck,1764751712.765397,5057,0,1
1,Amalgamate,1764751712.775389,4400,0,1
4,SendPayment,1764751712.785404,3806,0,1
2,Balance,1764751712.795301,771,0,1
1,Amalgamate,1764751712.805366,4187,0,1
1,Amalgamate,1764751712.815320,3804,0,1
5,TransactSavings,1764751712.825345,3358,0,1
4,SendPayment,1764751712.835397,4041,0,1
6,WriteCheck,1764751712.845281,3418,0,1
3,DepositChecking,1764751712.855437,2988,0,1
6,WriteCheck,1764751712.865323,3723,0,1
5,TransactSavings,1764751712.875275,3394,0,1
1,Amalgamate,1764751712.885328,4197,0,1
4,SendPayment,1764751712.895342,4109,0,1
1,Amalgamate,1764751712.905320,4275,0,1
5,TransactSavings,1764751712.915358,4045,0,1
6,WriteCheck,1764751712.925458,4285,0,1
4,SendPayment,1764751712.935460,4129,0,1
2,Balance,1764751712.945301,1141,0,1
5,TransactSavings,1764751712.955349,4478,0,1
1,Amalgamate,1764751712.965398,4487,0,1
4,SendPayment,1764751712.975422,4814,0,1
4,SendPayment,1764751712.985334,4618,0,1
4,SendPayment,1764751712.995354,5144,0,1
3,DepositChecking,1764751713.005391,3802,0,1
4,SendPayment,1764751713.015302,3866,0,1
6,WriteCheck,1764751713.025271,3800,0,1
4,SendPayment,1764751713.035291,3660,0,1
6,WriteCheck,1764751713.045275,3565,0,1
5,TransactSavings,1764751713.055282,3088,0,1
5,TransactSavings,1764751713.065323,3061,0,1
3,DepositChecking,1764751713.075280,3152,0,1
4,SendPayment,1764751713.085286,3338,0,1
1,Amalgamate,1764751713.095265,3677,0,1
5,TransactSavings,1764751713.105379,3621,0,1
4,SendPayment,1764751713.115257,3268,0,1
3,DepositChecking,1764751713.125256,3221,0,1
4,SendPayment,1764751713.135243,3588,0,1
2,Balance,1764751713.145267,808,0,1
4,SendPayment,1764751713.155209,3631,0,1
6,WriteCheck,1764751713.165339,3787,0,1
3,DepositChecking,1764751713.175276,3192,0,1
6,WriteCheck,1764751713.185334,3478,0,1
6,WriteCheck,1764751713.195303,4628,0,1
4,SendPayment,1764751713.205371,5287,0,1
6,WriteCheck,1764751713.215300,4436,0,1
1,Amalgamate,1764751713.225295,4340,0,1
4,SendPayment,1764751713.235259,3601,0,1
2,Balance,1764751713.245424,908,0,1
4,SendPayment,1764751713.255285,3899,0,1
2,Balance,1764751713.265281,924,0,1
1,Amalgamate,1764751713.275436,3808,0,1
6,WriteCheck,1764751713.285276,3771,0,1
1,Amalgamate,1764751713.295303,3752,0,1
5,TransactSavings,1764751713.305367,3443,0,1
3,DepositChecking,1764751713.315243,3412,0,1
6,WriteCheck,1764751713.325275,3446,0,1
2,Balance,1764751713.335281,954,0,1
3,DepositChecking,1764751713.345324,3103,0,1
5,TransactSavings,1764751713.355411,3451,0,1
4,SendPayment,1764751713.365288,3347,0,1
2,Balance,1764751713.375307,825,0,1
6,WriteCheck,1764751713.385268,3808,0,1
5,TransactSavings,1764751713.395369,3323,0,1
5,TransactSavings,1764751713.405278,5397,0,1
5,TransactSavings,1764751713.415405,3910,0,1
3,DepositChecking,1764751713.425339,3470,0,1
3,DepositChecking,1764751713.435388,4233,0,1
6,WriteCheck,1764751713.445295,4632,0,1
6,WriteCheck,1764751713.455361,3792,0,1
2,Balance,1764751713.465452,1547,0,1
6,WriteCheck,1764751713.475339,4194,0,1
1,Amalgamate,1764751713.485349,4831,0,1
4,SendPayment,1764751713.495351,4863,0,1
5,TransactSavings,1764751713.505357,3917,0,1
4,SendPayment,1764751713.515298,4489,0,1
1,Amalgamate,1764751713.525307,5211,0,1
3,DepositChecking,1764751713.535305,4145,0,1
4,SendPayment,1764751713.545354,4836,0,1
5,TransactSavings,1764751713.555297,4385,0,1
3,DepositChecking,1764751713.565341,4370,0,1
4,SendPayment,1764751713.575310,4908,0,1
3,DepositChecking,1764751713.585298,4055,0,1
4,SendPayment,1764751713.595392,4303,0,1
4,SendPayment,1764751713.605329,4870,0,1
4,SendPayment,1764751713.615358,4790,0,1
1,Amalgamate,1764751713.625325,7903,0,1
6,WriteCheck,1764751713.635297,7439,0,1
5,TransactSavings,1764751713.645312,5791,0,1
4,SendPayment,1764751713.655363,7077,0,1
3,DepositChecking,1764751713.666002,5010,0,1
6,WriteCheck,1764751713.675312,4174,0,1
3,DepositChecking,1764751713.685354,3847,0,1
6,WriteCheck,1764751713.695398,4291,0,1
4,SendPayment,1764751713.705330,5426,0,1
5,TransactSavings,1764751713.715319,4126,0,1
5,TransactSavings,1764751713.725302,4219,0,1
5,TransactSavings,1764751713.735380,3848,0,1
6,WriteCheck,1764751713.745415,4387,0,1
1,Amalgamate,1764751713.755310,4600,0,1
3,DepositChecking,1764751713.765332,3831,0,1
1,Amalgamate,1764751713.775457,4686,0,1
3,DepositChecking,1764751713.785337,4368,0,1
5,TransactSavings,1764751713.795302,3535,0,1
1,Amalgamate,1764751713.805312,4801,0,1
5,TransactSavings,1764751713.815343,4546,0,1
2,Balance,1764751713.825316,1189,0,1
2,Balance,1764751713.835315,1306,0,1
6,WriteCheck,1764751713.845397,4865,0,1
1,Amalgamate,1764751713.855386,4466,0,1
3,DepositChecking,1764751713.865310,3637,0,1
1,Amalgamate,1764751713.875418,4894,0,1
4,SendPayment,1764751713.885318,4894,0,1
1,Amalgamate,1764751713.895392,5103,0,1
4,SendPayment,1764751713.905323,9100,0,1
5,TransactSavings,1764751713.915305,5388,0,1
1,Amalgamate,1764751713.925329,5516,0,1
1,Amalgamate,1764751713.935428,5646,0,1
4,SendPayment,1764751713.945318,4202,0,1
5,TransactSavings,1764751713.955332,3947,0,1
3,DepositChecking,1764751713.965291,3613,0,1
3,DepositChecking,1764751713.975479,3608,0,1
5,TransactSavings,1764751713.985346,3273,0,1
2,Balance,1764751713.995448,1383,0,1
6,WriteCheck,1764751714.005314,4114,0,1
4,SendPayment,1764751714.015329,4193,0,1
3,DepositChecking,1764751714.025453,3788,0,1
5,TransactSavings,1764751714.035837,3644,0,1
6,WriteCheck,1764751714.045292,4121,0,1
6,WriteCheck,1764751714.055286,3536,0,1
5,TransactSavings,1764751714.065355,3518,0,1
5,TransactSavings,1764751714.075349,3540,0,1
4,SendPayment,1764751714.085321,4263,0,1
1,Amalgamate,1764751714.095287,5000,0,1
2,Balance,1764751714.105307,1223,0,1
4,SendPayment,1764751714.115364,3961,0,1
3,DepositChecking,1764751714.125428,3741,0,1
4,SendPayment,1764751714.135272,4102,0,1
3,DepositChecking,1764751714.145345,3713,0,1
4,SendPayment,1764751714.155418,4236,0,1
4,SendPayment,1764751714.165324,3726,0,1
6,WriteCheck,1764751714.175357,4553,0,1
4,SendPayment,1764751714.185295,4684,0,1
3,DepositChecking,1764751714.195390,3769,0,1
2,Balance,1764751714.205291,1269,0,1
2,Balance,1764751714.215302,1204,0,1
4,SendPayment,1764751714.225312,3625,0,1
6,WriteCheck,1764751714.235279,3627,0,1
4,SendPayment,1764751714.245269,3742,0,1
4,SendPayment,1764751714.255336,3536,0,1
2,Balance,1764751714.265324,744,0,1
4,SendPayment,1764751714.275301,3867,0,1
4,SendPayment,1764751714.285246,3476,0,1
1,Amalgamate,1764751714.295243,3099,0,1
5,TransactSavings,1764751714.305308,3168,0,1
4,SendPayment,1764751714.315265,3815,0,1
2,Balance,1764751714.325350,895,0,1
2,Balance,1764751714.335361,770,0,1
4,SendPayment,1764751714.345255,3510,0,1
5,TransactSavings,1764751714.355365,3183,0,1
4,SendPayment,1764751714.365236,3838,0,1
1,Amalgamate,1764751714.375274,4339,0,1
6,WriteCheck,1764751714.385258,3507,0,1
3,DepositChecking,1764751714.395257,3484,0,1
4,SendPayment,1764751714.405335,3346,0,1
6,WriteCheck,1764751714.415251,3371,0,1
2,Balance,1764751714.425250,976,0,1
2,Balance,1764751714.435276,893,0,1
4,SendPayment,1764751714.445259,3471,0,1
3,DepositChecking,1764751714.455254,3338,0,1
6,WriteCheck,1764751714.465314,4194,0,1
2,Balance,1764751714.475309,884,0,1
3,DepositChecking,1764751714.485309,3920,0,1
3,DepositChecking,1764751714.495300,3300,0,1
1,Amalgamate,1764751714.505273,4292,0,1
1,Amalgamate,1764751714.515321,4185,0,1
1,Amalgamate,1764751714.525341,4200,0,1
4,SendPayment,1764751714.535435,3320,0,1
5,TransactSavings,1764751714.545361,3311,0,1
6,WriteCheck,1764751714.555292,3506,0,1
6,WriteCheck,1764751714.565296,4021,0,1
5,TransactSavings,1764751714.575311,3078,0,1
6,WriteCheck,1764751714.585257,3113,0,1
4,SendPayment,1764751714.595271,3557,0,1
5,TransactSavings,1764751714.605421,3531,0,1
1,Amalgamate,1764751714.615284,3420,0,1
3,DepositChecking,1764751714.625280,3091,0,1
1,Amalgamate,1764751714.635310,3966,0,1
2,Balance,1764751714.645281,958,0,1
6,WriteCheck,1764751714.655288,3636,0,1
1,Amalgamate,1764751714.665401,4004,0,1
4,SendPayment,1764751714.675258,2967,0,1
5,TransactSavings,1764751714.685351,3596,0,1
2,Balance,1764751714.695287,1075,0,1
6,WriteCheck,1764751714.705273,3467,0,1
6,WriteCheck,1764751714.715353,3907,0,1
6,WriteCheck,1764751714.725358,3662,0,1
3,DepositChecking,1764751714.735271,3255,0,1
1,Amalgamate,1764751714.745249,4257,0,1
6,WriteCheck,1764751714.755308,3764,0,1
3,DepositChecking,1764751714.765289,2808,0,1
1,Amalgamate,1764751714.775263,4352,0,1
3,DepositChecking,1764751714.785276,3139,0,1
3,DepositChecking,1764751714.795333,3176,0,1
5,TransactSavings,1764751714.805252,3798,0,1
2,Balance,1764751714.815286,1225,0,1
2,Balance,1764751714.825294,2845,0,1
3,DepositChecking,1764751714.835282,3317,0,1
1,Amalgamate,1764751714.845252,4007,0,1
3,DepositChecking,1764751714.855274,3976,0,1
5,TransactSavings,1764751714.865264,3819,0,1
2,Balance,1764751714.875300,872,0,1
4,SendPayment,1764751714.885282,4392,0,1
4,SendPayment,1764751714.895420,3602,0,1
6,WriteCheck,1764751714.905366,4311,0,1
6,WriteCheck,1764751714.915264,3889,0,1
2,Balance,1764751714.925312,861,0,1
4,SendPayment,1764751714.935319,4217,0,1
4,SendPayment,1764751714.945256,3876,0,1
4,SendPayment,1764751714.955335,4123,0,1
1,Amalgamate,1764751714.965353,4329,0,1
3,DepositChecking,1764751714.975266,3176,0,1
4,SendPayment,1764751714.985509,3435,0,1
4,SendPayment,1764751714.995252,3523,0,1
4,SendPayment,1764751715.005303,3785,0,1
5,TransactSavings,1764751715.015461,3591,0,1
6,WriteCheck,1764751715.025378,3573,0,1
2,Balance,1764751715.035305,2917,0,1
3,DepositChecking,1764751715.045275,3143,0,1
2,Balance,1764751715.055291,793,0,1
5,TransactSavings,1764751715.065436,3356,0,1
3,DepositChecking,1764751715.075270,3179,0,1
5,TransactSavings,1764751715.085293,4013,0,1
1,Amalgamate,1764751715.095307,6322,0,1
3,DepositChecking,1764751715.105277,6068,0,1
5,TransactSavings,1764751715.115257,4340,0,1
3,DepositChecking,1764751715.125292,3369,0,1
3,DepositChecking,1764751715.135365,3033,0,1
3,DepositChecking,1764751715.145284,3126,0,1
2,Balance,1764751715.155299,2786,0,1
2,Balance,1764751715.165478,871,0,1
5,TransactSavings,1764751715.175335,4004,0,1
5,TransactSavings,1764751715.185307,3652,0,1
3,DepositChecking,1764751715.195344,3331,0,1
3,DepositChecking,1764751715.205274,2680,0,1
3,DepositChecking,1764751715.215329,3432,0,1
6,WriteCheck,1764751715.225553,2760,0,1
1,Amalgamate,1764751715.235267,3269,0,1
5,TransactSavings,1764751715.245366,3404,0,1
4,SendPayment,1764751715.255274,3466,0,1
6,WriteCheck,1764751715.265535,3451,0,1
5,TransactSavings,1764751715.275277,3445,0,1
3,DepositChecking,1764751715.285450,3161,0,1
2,Balance,1764751715.295260,856,0,1
5,TransactSavings,1764751715.305281,3620,0,1
2,Balance,1764751715.315276,2449,0,1
4,SendPayment,1764751715.325218,3352,0,1
2,Balance,1764751715.335278,904,0,1
5,TransactSavings,1764751715.345362,4091,0,1
1,Amalgamate,1764751715.355307,3444,0,1
5,TransactSavings,1764751715.365280,7520,0,1
4,SendPayment,1764751715.375302,4781,0,1
1,Amalgamate,1764751715.385327,4170,0,1
6,WriteCheck,1764751715.395286,3709,0,1
1,Amalgamate,1764751715.405448,3738,0,1
4,SendPayment,1764751715.415434,3368,0,1
2,Balance,1764751715.425509,2706,0,1
2,Balance,1764751715.435294,857,0,1
3,DepositChecking,1764751715.445303,3556,0,1
4,SendPayment,1764751715.455596,3459,0,1
2,Balance,1764751715.465339,3019,0,1
1,Amalgamate,1764751715.475242,3725,0,1
3,DepositChecking,1764751715.485322,3420,0,1
6,WriteCheck,1764751715.495331,8129,0,1
4,SendPayment,1764751715.505346,6243,0,1
3,DepositChecking,1764751715.515284,3217,0,1
1,Amalgamate,1764751715.525285,4080,0,1
1,Amalgamate,1764751715.535313,3536,0,1
4,SendPayment,1764751715.545264,3657,0,1
3,DepositChecking,1764751715.555248,3176,0,1
2,Balance,1764751715.565261,931,0,1
3,DepositChecking,1764751715.575268,2993,0,1
6,WriteCheck,1764751715.585323,3893,0,1
4,SendPayment,1764751715.595337,3923,0,1
5,TransactSavings,1764751715.605268,3494,0,1
6,WriteCheck,1764751715.615269,3548,0,1
4,SendPayment,1764751715.625387,4307,0,1
4,SendPayment,1764751715.635287,2882,0,1
4,SendPayment,1764751715.645329,3864,0,1
5,TransactSavings,1764751715.655289,3385,0,1
4,SendPayment,1764751715.665285,3471,0,1
5,TransactSavings,1764751715.675270,3072,0,1
5,TransactSavings,1764751715.685406,3745,0,1
4,SendPayment,1764751715.695362,4457,0,1
4,SendPayment,1764751715.705318,4729,0,1
5,TransactSavings,1764751715.715269,3632,0,1
3,DepositChecking,1764751715.725312,3221,0,1
6,WriteCheck,1764751715.735346,4188,0,1
3,DepositChecking,1764751715.745287,3322,0,1
3,DepositChecking,1764751715.755298,3231,0,1
1,Amalgamate,1764751715.765269,4057,0,1
4,SendPayment,1764751715.775308,3849,0,1
4,SendPayment,1764751715.785292,4265,0,1
3,DepositChecking,1764751715.795337,3209,0,1
4,SendPayment,1764751715.805339,3859,0,1
4,SendPayment,1764751715.815362,4320,0,1
6,WriteCheck,1764751715.825307,3757,0,1
3,DepositChecking,1764751715.835361,3510,0,1
5,TransactSavings,1764751715.845371,4915,0,1
6,WriteCheck,1764751715.855295,4352,0,1
5,TransactSavings,1764751715.865402,4893,0,1
3,DepositChecking,1764751715.875341,4209,0,1
6,WriteCheck,1764751715.885317,4169,0,1
3,DepositChecking,1764751715.895378,2465,0,1
3,DepositChecking,1764751715.905629,3012,0,1
1,Amalgamate,1764751715.915502,4457,0,1
5,TransactSavings,1764751715.925293,3624,0,1
6,WriteCheck,1764751715.935285,3114,0,1
3,DepositChecking,1764751715.945463,2697,0,1
3,DepositChecking,1764751715.955500,3088,0,1
2,Balance,1764751715.965296,1201,0,1
3,DepositChecking,1764751715.975292,3732,0,1
5,TransactSavings,1764751715.985417,3887,0,1
4,SendPayment,1764751715.995338,3800,0,1
4,SendPayment,1764751716.005284,2979,0,1
4,SendPayment,1764751716.015277,3822,0,1
5,TransactSavings,1764751716.025307,3542,0,1
6,WriteCheck,1764751716.035293,3394,0,1
4,SendPayment,1764751716.045631,4512,0,1
2,Balance,1764751716.055351,1008,0,1
1,Amalgamate,1764751716.065261,3988,0,1
4,SendPayment,1764751716.075409,3997,0,1
5,TransactSavings,1764751716.085289,3939,0,1
1,Amalgamate,1764751716.095328,57023,0,1
2,Balance,1764751716.152373,1123,0,1
2,Balance,1764751716.153509,2412,0,1
3,DepositChecking,1764751716.155932,5325,0,1
3,DepositChecking,1764751716.161284,3729,0,1
1,Amalgamate,1764751716.165034,5290,0,1
4,SendPayment,1764751716.170355,3976,0,1
5,TransactSavings,1764751716.174350,3473,0,1
2,Balance,1764751716.177840,3148,0,1
3,DepositChecking,1764751716.185315,4055,0,1
1,Amalgamate,1764751716.195330,4779,0,1
4,SendPayment,1764751716.205314,4099,0,1
3,DepositChecking,1764751716.215528,3400,0,1
4,SendPayment,1764751716.225295,3956,0,1
3,DepositChecking,1764751716.235263,3129,0,1
2,Balance,1764751716.245283,1069,0,1
4,SendPayment,1764751716.255615,4578,0,1
6,WriteCheck,1764751716.265299,2631,0,1
1,Amalgamate,1764751716.275265,3590,0,1
6,WriteCheck,1764751716.285278,3381,0,1
1,Amalgamate,1764751716.295323,3718,0,1
4,SendPayment,1764751716.305565,3735,0,1
4,SendPayment,1764751716.315295,3585,0,1
2,Balance,1764751716.325365,938,0,1
6,WriteCheck,1764751716.335263,3732,0,1
4,SendPayment,1764751716.345468,3410,0,1
3,DepositChecking,1764751716.355265,3231,0,1
2,Balance,1764751716.365276,974,0,1
1,Amalgamate,1764751716.375305,3918,0,1
3,DepositChecking,1764751716.385353,3510,0,1
1,Amalgamate,1764751716.395542,3976,0,1
6,WriteCheck,1764751716.405447,3655,0,1
1,Amalgamate,1764751716.415356,4184,0,1
1,Amalgamate,1764751716.425268,3885,0,1
5,TransactSavings,1764751716.435315,3414,0,1
6,WriteCheck,1764751716.445334,3848,0,1
2,Balance,1764751716.455357,934,0,1
1,Amalgamate,1764751716.465312,3598,0,1
5,TransactSavings,1764751716.475344,3322,0,1
1,Amalgamate,1764751716.485301,3667,0,1
3,DepositChecking,1764751716.495332,3203,0,1
5,TransactSavings,1764751716.505353,3780,0,1
4,SendPayment,1764751716.515416,3584,0,1
1,Amalgamate,1764751716.525329,3733,0,1
5,TransactSavings,1764751716.535277,3262,0,1
6,WriteCheck,1764751716.545333,4186,0,1
3,DepositChecking,1764751716.555320,3705,0,1
3,DepositChecking,1764751716.565418,3423,0,1
4,SendPayment,1764751716.575490,3506,0,1
5,TransactSavings,1764751716.585370,3335,0,1
5,TransactSavings,1764751716.595348,3372,0,1
4,SendPayment,1764751716.605301,4390,0,1
1,Amalgamate,1764751716.615291,3898,0,1
3,DepositChecking,1764751716.625388,3211,0,1
1,Amalgamate,1764751716.635364,4097,0,1
3,DepositChecking,1764751716.645441,3560,0,1
4,SendPayment,1764751716.655358,3874,0,1
2,Balance,1764751716.665283,981,0,1
2,Balance,1764751716.675288,2921,0,1
6,WriteCheck,1764751716.685343,4085,0,1
4,SendPayment,1764751716.695422,3544,0,1
6,WriteCheck,1764751716.705315,3472,0,1
5,TransactSavings,1764751716.715266,3605,0,1
2,Balance,1764751716.725352,1504,0,1
1,Amalgamate,1764751716.735414,4199,0,1
4,SendPayment,1764751716.745272,3808,0,1
4,SendPayment,1764751716.755307,4000,0,1
6,WriteCheck,1764751716.765267,4196,0,1
1,Amalgamate,1764751716.775420,3890,0,1
2,Balance,1764751716.785375,934,0,1
1,Amalgamate,1764751716.795297,4085,0,1
4,SendPayment,1764751716.805299,3793,0,1
6,WriteCheck,1764751716.815432,3660,0,1
5,TransactSavings,1764751716.825296,3172,0,1
5,TransactSavings,1764751716.835296,3391,0,1
2,Balance,1764751716.845278,1045,0,1
6,WriteCheck,1764751716.855406,4985,0,1
3,DepositChecking,1764751716.865280,3248,0,1
2,Balance,1764751716.875368,2853,0,1
3,DepositChecking,1764751716.885366,3529,0,1
4,SendPayment,1764751716.895563,3900,0,1
6,WriteCheck,1764751716.905379,4155,0,1
3,DepositChecking,1764751716.915320,3389,0,1
6,WriteCheck,1764751716.925276,3555,0,1
4,SendPayment,1764751716.935366,3447,0,1
4,SendPayment,1764751716.945338,4168,0,1
4,SendPayment,1764751716.955291,3692,0,1
4,SendPayment,1764751716.965273,3486,0,1
6,WriteCheck,1764751716.975246,6480,0,1
4,SendPayment,1764751716.985373,3524,0,1
5,TransactSavings,1764751716.995274,3296,0,1
4,SendPayment,1764751717.005325,4164,0,1
6,WriteCheck,1764751717.015475,3485,0,1
5,TransactSavings,1764751717.025321,3606,0,1
4,SendPayment,1764751717.035263,3458,0,1
4,SendPayment,1764751717.045271,3103,0,1
5,TransactSavings,1764751717.055257,3243,0,1
1,Amalgamate,1764751717.065237,4144,0,1
3,DepositChecking,1764751717.075365,4534,0,1
3,DepositChecking,1764751717.085332,3470,0,1
1,Amalgamate,1764751717.095400,4115,0,1
6,WriteCheck,1764751717.105324,4597,0,1
5,TransactSavings,1764751717.115316,3831,0,1
4,SendPayment,1764751717.125355,4247,0,1
6,WriteCheck,1764751717.135274,3463,0,1
2,Balance,1764751717.145335,2573,0,1
3,DepositChecking,1764751717.155435,3076,0,1
